timestamp_s,frame,offset_x_m,offset_y_m,rotation_rad,rotation_deg,vel_offset_x_m/s,vel_offset_y_m/s,accel_offset_x_m/s2,accel_offset_y_m/s2,vel_rotation_rad/s,accel_rotation_rad/s2
1773689899.974878,465242,-0.082031,-0.031131,6.095833,349.265479,0.013257,-0.011528,-0.189870,1.275182,0.176454,-14.333450
1773689899.995001,465244,-0.082024,-0.030470,6.110770,350.121333,0.033717,-0.007438,0.470399,0.519467,0.213875,-3.526878
1773689900.005064,465246,-0.081517,-0.030748,6.110197,350.088491,0.035702,-0.000620,-0.332824,0.693983,0.151278,-8.697286
1773689900.015126,465248,-0.081305,-0.030483,6.078204,348.255454,0.027020,0.006528,-0.557435,0.301249,0.038848,-5.454638
1773689900.035248,465250,-0.080520,-0.031149,6.076734,348.171202,0.028090,-0.003873,-0.214914,0.523691,0.159231,-6.531572
1773689900.055370,465252,-0.080175,-0.030639,6.123322,350.840523,0.018371,0.027603,0.353911,0.189567,-0.224010,-0.684549
1773689900.065431,465253,-0.079984,-0.030350,6.148929,352.307671,0.026142,0.022595,0.679175,-0.520764,-0.138530,8.422430
1773689900.085554,465256,-0.079170,-0.030142,6.264191,358.911684,0.036058,0.011191,0.169708,-0.511261,0.027988,6.353145
1773689900.105682,465258,-0.078533,-0.029899,-6.140677,-351.834897,0.032970,0.002017,-0.278670,-0.090582,0.117168,-0.106248
1773689900.115745,465259,-0.078194,-0.029929,-6.103045,-349.678738,0.029535,0.002943,-0.291681,0.252101,0.093273,-3.998769
1773689900.135870,465261,-0.077764,-0.029631,-5.974736,-342.327131,0.025661,0.014460,-0.131070,0.076618,-0.052573,-1.417177
1773689900.155994,465264,-0.077161,-0.029347,-5.643675,-323.358784,0.024260,0.006028,0.188828,-0.632393,0.036222,8.001413
1773689900.176120,465266,-0.076788,-0.029388,-5.457247,-312.677194,0.033263,-0.010995,-0.260570,0.308598,0.269500,-4.517516
1773689900.186185,465268,-0.076379,-0.029544,-5.227191,-299.496006,0.027077,-0.002079,-0.917099,0.979070,0.142954,-15.089252
1773689900.196246,465269,-0.076243,-0.029430,-5.049651,-289.323694,0.014808,0.008709,-0.748531,0.961111,-0.034165,-14.273298
1773689900.216371,465271,-0.075894,-0.029360,-4.685736,-268.472912,0.018703,0.023579,-0.172813,-0.150743,-0.187317,0.877701
1773689900.226434,465273,-0.075699,-0.029022,-4.262616,-244.229891,0.015121,0.017586,-0.332564,-0.449218,-0.135778,3.605559
1773689900.246563,465274,-0.075566,-0.029313,-4.164562,-238.611854,0.009370,0.014437,-0.025520,0.287640,-0.124247,-3.476043
1773689900.256626,465276,-0.075458,-0.029023,-3.841078,-220.077583,0.010422,0.019565,0.075819,0.136233,-0.179595,-1.289507
1773689900.276750,465278,-0.075262,-0.029005,-3.548890,-203.336412,0.010792,0.007279,0.718107,-0.063543,-0.036087,3.899370
1773689900.296874,465280,-0.075024,-0.028730,-3.210770,-183.963547,0.039324,0.017007,0.487502,0.153218,-0.022651,0.378466
1773689900.306938,465282,-0.074490,-0.028542,-2.821627,-161.667343,0.039548,0.016887,0.724324,-0.571433,-0.020298,9.948573
1773689900.317002,465283,-0.074228,-0.028390,-2.652409,-151.971824,0.053904,0.005505,1.359500,-0.615683,0.177599,13.615618
1773689900.327061,465285,-0.073405,-0.028431,-2.343979,-134.300100,0.066906,0.004493,0.349167,0.043814,0.253753,1.373246
1773689900.347187,465287,-0.072657,-0.027995,-2.148921,-123.124127,0.035942,0.011193,-0.837797,0.086633,0.031820,-4.827650
1773689900.367310,465289,-0.071959,-0.027980,-1.989446,-113.986840,0.033181,0.007981,-0.161828,0.612801,0.059406,-8.145079
1773689900.377372,465290,-0.071632,-0.027864,-1.926446,-110.377220,0.031429,0.018033,-0.334195,0.901417,-0.070427,-12.566516
1773689900.397498,465293,-0.071040,-0.027242,-1.777769,-101.858684,0.018261,0.032245,-0.388697,-0.079607,-0.309782,-1.030391
1773689900.407560,465294,-0.070912,-0.026910,-1.759172,-100.793141,0.015686,0.027491,-0.187428,-0.413664,-0.265504,4.038808
1773689900.427686,465296,-0.070476,-0.026576,-1.676676,-96.066454,0.014670,0.021533,1.032743,0.002137,-0.198779,4.665145
1773689900.437755,465297,-0.070363,-0.026334,-1.636639,-93.772536,0.030526,0.023057,0.907087,0.774441,-0.145005,-5.607623
1773689900.447818,465299,-0.069861,-0.026112,-1.565534,-89.698510,0.032940,0.037116,-0.465976,0.481051,-0.311536,-8.484659
1773689900.457879,465300,-0.069700,-0.025587,-1.546616,-88.614554,0.021151,0.032741,-0.316183,-1.235858,-0.315781,13.941133
1773689900.478004,465302,-0.069067,-0.025708,-1.492072,-85.489452,0.049228,-0.024374,0.349827,0.340005,0.542975,-2.289866
1773689900.488070,465304,-0.068482,-0.026046,-1.417634,-81.224419,0.047487,-0.004951,-0.592577,1.791126,0.293554,-25.386396
1773689900.508195,465307,-0.067954,-0.024994,-1.385025,-79.356084,0.018680,0.025525,-0.558987,0.216045,-0.241806,-5.522935
1773689900.528320,465308,-0.067730,-0.025018,-1.343444,-76.973658,0.024988,0.003745,1.299247,-0.136363,0.071266,8.066587
1773689900.538381,465309,-0.067409,-0.024956,-1.339853,-76.767929,0.043018,0.007130,0.898656,-0.102625,0.114753,5.822980
1773689900.548443,465311,-0.066864,-0.024875,-1.308158,-74.951910,0.043070,0.001679,-0.045469,-0.701273,0.188445,9.197444
1773689900.558512,465312,-0.066542,-0.024922,-1.286994,-73.739300,0.042102,-0.006989,-0.164974,0.416186,0.299931,-6.067822
1773689900.568581,465314,-0.066017,-0.025016,-1.239996,-71.046514,0.039748,0.010060,-0.491564,0.825333,0.066243,-13.254537
1773689900.578643,465315,-0.065742,-0.024720,-1.232174,-70.598398,0.032210,0.009638,-0.516761,-0.312469,0.032961,1.605984
1773689900.588706,465316,-0.065368,-0.024822,-1.234194,-70.714130,0.029348,0.003772,-0.542373,0.160726,0.098572,-4.876887
1773689900.608833,465318,-0.065090,-0.024186,-1.235771,-70.804450,0.008046,0.036946,-0.182892,-0.211539,-0.458389,1.756587
1773689900.618894,465319,-0.065038,-0.023787,-1.236477,-70.844913,0.010609,0.025464,0.614186,-1.167013,-0.292711,18.732392
1773689900.639020,465322,-0.064605,-0.023845,-1.185770,-67.939603,0.037441,0.000938,-0.105690,0.381328,0.175483,-5.693105
1773689900.649084,465323,-0.064148,-0.023817,-1.213559,-69.531783,0.029136,0.012828,-0.822170,1.012773,-0.027541,-17.977000
1773689900.669208,465325,-0.064216,-0.023157,-1.182168,-67.733216,0.012714,0.026423,-0.138301,-0.392564,-0.300942,4.630605
1773689900.689334,465328,-0.063636,-0.022753,-1.175903,-67.374288,0.023572,-0.002977,-0.055512,-0.976987,0.158910,13.354134
1773689900.699395,465329,-0.063425,-0.022899,-1.173403,-67.231060,0.020021,-0.010373,0.604814,0.027401,0.245512,2.799188
1773689900.709458,465330,-0.063233,-0.022962,-1.169823,-67.025899,0.035748,-0.002422,0.599675,0.549843,0.215216,-4.476699
1773689900.719521,465332,-0.062706,-0.022948,-1.183041,-67.783254,0.032090,0.000693,-0.776340,0.187951,0.155414,-6.451232
1773689900.739647,465334,-0.062878,-0.022963,-1.144649,-65.583580,-0.000154,-0.000421,-0.651060,0.479539,0.005113,-10.093089
1773689900.759771,465336,-0.062712,-0.022965,-1.132573,-64.891648,0.005882,0.019993,0.015355,0.210741,-0.250824,-2.959731
1773689900.769834,465338,-0.062665,-0.022662,-1.125641,-64.494470,0.004604,0.018070,0.312846,-0.487377,-0.231506,8.404068
1773689900.789957,465339,-0.062576,-0.022780,-1.115289,-63.901340,0.028598,-0.003660,0.335424,-0.729867,0.198540,12.183966
1773689900.800019,465341,-0.062166,-0.022806,-1.116658,-63.979770,0.027661,-0.009243,-0.490854,-0.315330,0.274913,2.052195
1773689900.820144,465344,-0.062134,-0.023261,-1.062231,-60.861343,0.001770,-0.005946,-0.616776,0.666914,0.093295,-12.649542
1773689900.840267,465346,-0.062095,-0.023045,-1.043726,-59.801113,0.002835,0.017597,0.215326,-0.014908,-0.234191,1.304552
1773689900.850330,465347,-0.062062,-0.022834,-1.039883,-59.580929,0.005819,0.011484,0.227229,-0.426601,-0.132599,7.196314
1773689900.870455,465349,-0.061843,-0.022987,-1.020581,-58.475004,0.007602,0.010178,0.678015,-1.775248,-0.104453,28.818540
1773689900.880516,465350,-0.061783,-0.022795,-1.017304,-58.287244,0.017388,-0.016286,0.714073,-2.258114,0.323408,35.991553
1773689900.890580,465352,-0.061493,-0.023315,-0.993127,-56.901966,0.021971,-0.035264,0.072859,-0.741739,0.619837,11.069433
1773689900.910704,465354,-0.061327,-0.023365,-0.976577,-55.953768,0.008044,-0.004153,0.185386,1.095655,0.102770,-14.552637
1773689900.920767,465355,-0.061247,-0.023415,-0.966998,-55.404891,0.014325,0.004607,0.621895,0.799089,0.012390,-8.013652
1773689900.930830,465357,-0.061038,-0.023272,-0.966551,-55.379273,0.020561,0.011930,0.346372,0.360318,-0.058514,-3.261992
1773689900.961021,465360,-0.060432,-0.023118,-0.966722,-55.389066,0.006266,-0.010472,-0.444693,0.304388,0.185763,-6.853027
1773689900.971085,465362,-0.060415,-0.023275,-0.950983,-54.487321,0.001887,-0.003898,-0.022990,0.838421,0.066658,-12.222138
1773689900.981146,465363,-0.060394,-0.023196,-0.948365,-54.337328,0.005801,0.006400,-0.034719,0.593971,-0.060207,-8.767159
1773689901.001270,465365,-0.060129,-0.023127,-0.956758,-54.818188,-0.011953,0.001061,-0.353239,-0.145675,-0.081975,0.172967
1773689901.011333,465367,-0.060375,-0.023128,-0.935533,-53.602082,-0.012846,0.000197,0.394760,0.010346,-0.073921,2.073581
1773689901.031457,465369,-0.060164,-0.023110,-0.934178,-53.524467,0.014556,0.004276,0.990852,-0.115169,0.019047,7.194509
1773689901.041520,465370,-0.059997,-0.023050,-0.937176,-53.696228,0.022661,0.001518,0.058281,-0.193698,0.104403,3.126656
1773689901.061644,465372,-0.059297,-0.023199,-0.949256,-54.388347,-0.006234,0.000856,-0.848035,0.551056,-0.048193,-12.794057
1773689901.071711,465373,-0.059566,-0.023149,-0.922366,-52.847680,-0.011811,0.009344,0.004678,0.500647,-0.203234,-7.263860
1773689901.091837,465376,-0.059202,-0.022786,-0.917138,-52.548158,0.010761,0.005639,1.076889,-0.704470,-0.022024,16.464964
1773689901.101898,465377,-0.059131,-0.022792,-0.910906,-52.191063,0.021371,-0.004066,0.786970,-0.671704,0.181156,14.479450
1773689901.111963,465379,-0.058772,-0.022868,-0.904738,-51.837672,0.026597,-0.007878,0.000646,-0.152762,0.269344,2.386969
1773689901.132087,465381,-0.058601,-0.023039,-0.891536,-51.081257,0.005743,-0.001861,-0.802145,0.481988,0.060886,-11.750986
1773689901.152213,465383,-0.058541,-0.022943,-0.875927,-50.186926,-0.005688,0.011523,0.043707,-0.516653,-0.203640,7.910545
1773689901.162275,465384,-0.058642,-0.022793,-0.866835,-49.666015,-0.002171,0.000380,0.582944,-1.403593,-0.018133,24.158614
1773689901.172337,465385,-0.058585,-0.022935,-0.860027,-49.275897,0.006043,-0.016723,0.455850,-1.081719,0.282527,18.636604
1773689901.192460,465388,-0.058449,-0.023376,-0.858757,-49.203168,0.000708,-0.013618,-0.419036,0.606824,0.205038,-11.437145
1773689901.202521,465390,-0.058472,-0.023471,-0.854684,-48.969777,-0.004282,-0.005236,-0.480300,0.901334,0.051807,-16.122074
1773689901.212588,465391,-0.058535,-0.023481,-0.853013,-48.874060,-0.008960,0.004525,-0.328344,0.637144,-0.119478,-11.298565
1773689901.232713,465393,-0.058824,-0.023168,-0.848711,-48.627542,-0.010085,0.003971,-0.497862,-0.061680,-0.116898,-1.957737
1773689901.252841,465395,-0.058941,-0.023321,-0.863706,-49.486708,-0.029003,0.002042,-0.556454,0.572325,-0.198295,-11.401365
1773689901.262910,465397,-0.059350,-0.023252,-0.877112,-50.254802,-0.032675,0.011170,-0.015775,0.660942,-0.350153,-9.540685
1773689901.283034,465399,-0.059688,-0.022854,-0.908543,-52.055689,-0.018959,0.014591,0.595914,-0.081206,-0.319279,4.654732
1773689901.303158,465401,-0.060113,-0.022665,-0.920389,-52.734426,-0.008690,0.007902,1.041151,-0.376694,-0.162810,11.240904
1773689901.313224,465402,-0.060138,-0.022593,-0.935316,-53.589667,0.004463,0.003887,-0.174515,-0.539918,-0.032209,6.909713
1773689901.323285,465404,-0.060023,-0.022586,-0.958335,-54.908576,-0.012188,-0.002964,-1.225707,-0.304093,-0.023677,-2.256590
1773689901.333349,465405,-0.060383,-0.022652,-0.959896,-54.997985,-0.020202,-0.002231,-0.573700,0.739674,-0.077640,-13.830515
1773689901.343411,465406,-0.060430,-0.022631,-0.969275,-55.535379,-0.023735,0.011920,-0.174345,0.625131,-0.301996,-9.860813
1773689901.353474,465408,-0.060861,-0.022413,-0.978146,-56.043661,-0.023710,0.010349,0.289086,-0.349897,-0.276065,6.797066
1773689901.373599,465410,-0.060568,-0.022663,-1.003248,-57.481858,-0.006355,-0.004490,-0.117055,-0.407922,0.030585,5.272107
1773689901.393725,465412,-0.061117,-0.022593,-1.003825,-57.514949,-0.028423,-0.006070,-0.474792,-0.697944,-0.063871,7.500396
1773689901.403786,465414,-0.061408,-0.022702,-1.017186,-58.280458,-0.030073,-0.016208,-0.147123,-0.215416,0.072919,2.364853
1773689901.423914,465416,-0.062057,-0.023245,-0.998926,-57.234266,-0.032355,0.011356,0.885292,1.557857,-0.331739,-17.236280
1773689901.433974,465417,-0.062383,-0.022938,-1.012545,-58.014549,-0.018427,0.027976,1.512544,-1.000775,-0.490717,22.171775
1773689901.444041,465418,-0.062427,-0.022682,-1.047124,-59.995784,-0.001910,-0.008823,0.083196,-3.054517,0.115039,43.489396
1773689901.454104,465419,-0.062421,-0.023115,-1.049708,-60.143827,-0.016740,-0.033517,-1.546446,0.283537,0.384856,-12.096192
1773689901.464169,465421,-0.062764,-0.023356,-1.062915,-60.900572,-0.033037,-0.003105,-0.600087,2.127356,-0.128601,-32.921907
1773689901.474234,465422,-0.063086,-0.023178,-1.067179,-61.144852,-0.028820,0.009307,0.142609,-0.102303,-0.277867,2.271251
1773689901.494358,465424,-0.063539,-0.023330,-1.084863,-62.158079,-0.037070,-0.046486,-0.604032,-0.643803,0.455922,5.285761
1773689901.504420,465426,-0.063985,-0.023994,-1.089590,-62.428916,-0.044124,-0.042254,-0.303637,0.719186,0.352253,-11.995094
1773689901.524545,465428,-0.064863,-0.023890,-1.095888,-62.789780,-0.034238,-0.015759,0.263768,0.841075,0.042747,-10.157652
1773689901.544671,465430,-0.065363,-0.024628,-1.118196,-64.067887,-0.033508,-0.008401,-0.238336,0.693523,-0.056591,-10.419099
1773689901.554735,465431,-0.065744,-0.024570,-1.135673,-65.069288,-0.037288,0.000229,-0.113804,0.366559,-0.189041,-5.352756
1773689901.574863,465434,-0.066472,-0.024787,-1.194284,-68.427438,-0.029038,-0.012157,0.080811,0.052025,0.017551,-0.210327
1773689901.594988,465436,-0.066913,-0.025060,-1.206501,-69.127397,-0.034034,0.002319,-0.033501,0.605773,-0.197448,-7.945282
1773689901.605050,465438,-0.067316,-0.024956,-1.256900,-72.015041,-0.033291,0.007843,0.094340,-0.119236,-0.263620,2.198334
1773689901.615114,465439,-0.067583,-0.024902,-1.280576,-73.371598,-0.032135,-0.000083,0.000989,-0.939262,-0.153171,12.352806
1773689901.625175,465440,-0.067963,-0.024958,-1.289280,-73.870326,-0.033270,-0.011059,0.243892,-0.883997,-0.015029,12.644932
1773689901.635241,465441,-0.068253,-0.025124,-1.290542,-73.942583,-0.027223,-0.017874,0.543823,-0.341407,0.101323,6.923304
1773689901.645300,465442,-0.068511,-0.025318,-1.311109,-75.121033,-0.022325,-0.017934,0.144103,-0.023449,0.124368,0.891284
1773689901.665426,465444,-0.068824,-0.025627,-1.354308,-77.596112,-0.033229,-0.019108,-0.206819,0.098953,0.085941,-2.320446
1773689901.675490,465446,-0.069248,-0.025838,-1.381194,-79.136565,-0.033625,-0.017320,0.305224,0.828899,0.060520,-9.098912
1773689901.685555,465447,-0.069501,-0.025975,-1.390116,-79.647761,-0.027084,-0.002421,0.262735,1.720374,-0.097226,-20.413807
1773689901.695618,465448,-0.069793,-0.025887,-1.409938,-80.783509,-0.028335,0.017306,-0.131220,0.060351,-0.350349,-1.213750
1773689901.705679,465449,-0.070071,-0.025627,-1.432199,-82.058942,-0.029725,-0.001200,0.084015,-1.575664,-0.121743,20.266147
1773689901.715743,465451,-0.070391,-0.025911,-1.478029,-84.684838,-0.026643,-0.014403,0.444873,-0.538428,0.057495,8.784891
1773689901.725803,465452,-0.070608,-0.025917,-1.494111,-85.606279,-0.020774,-0.012041,0.480383,-0.043791,0.055121,2.696087
1773689901.745928,465455,-0.070995,-0.026620,-1.521180,-87.157217,-0.015253,-0.024136,0.279972,-0.030258,0.227427,1.583261
1773689901.766053,465457,-0.071222,-0.026888,-1.553396,-89.003019,-0.009505,-0.013260,0.300282,0.088611,0.118851,0.237668
1773689901.786180,465459,-0.071378,-0.027154,-1.579042,-90.472418,-0.003166,-0.020571,-0.004636,0.185951,0.237018,-2.351274
1773689901.796244,465460,-0.071387,-0.027398,-1.583141,-90.707308,-0.004821,-0.015936,-0.306640,0.530681,0.171979,-7.954901
1773689901.816367,465463,-0.071643,-0.027383,-1.638526,-93.880610,-0.016714,-0.002435,0.010171,-1.519586,-0.048144,18.509087
1773689901.826431,465464,-0.071831,-0.027424,-1.651932,-94.648751,-0.013586,-0.028754,0.446434,-1.828768,0.286357,24.139811
1773689901.836495,465466,-0.071916,-0.027962,-1.657305,-94.956598,-0.007728,-0.039245,0.279505,-0.030302,0.437747,1.488243
1773689901.856620,465468,-0.072042,-0.028179,-1.688974,-96.771095,-0.014278,0.000879,-0.313417,1.063163,-0.077812,-14.262538
1773689901.866681,465469,-0.072226,-0.028111,-1.719574,-98.524309,-0.017371,0.006895,-0.023642,-0.061269,-0.164194,0.667131
1773689901.876746,465470,-0.072392,-0.028040,-1.745952,-100.035686,-0.014752,-0.000360,0.394288,-0.823950,-0.064314,11.749619
1773689901.886811,465471,-0.072523,-0.028118,-1.755538,-100.584901,-0.009434,-0.009691,0.469253,-0.757168,0.072326,11.249431
1773689901.906937,465473,-0.072567,-0.028389,-1.802398,-103.269809,-0.002368,-0.018089,0.004943,0.376242,0.205116,-4.507160
1773689901.917001,465475,-0.072592,-0.028594,-1.835794,-105.183245,-0.004060,-0.010309,-0.321142,0.635009,0.103867,-9.104368
1773689901.937128,465477,-0.072739,-0.028395,-1.923870,-110.229636,-0.016682,-0.003084,0.021759,-0.770265,-0.040896,9.264695
1773689901.947189,465479,-0.072954,-0.028492,-1.996815,-114.409086,-0.013200,-0.016513,0.544347,-0.606960,0.135084,9.720882
1773689901.957252,465480,-0.073004,-0.028728,-2.005068,-114.881954,-0.005727,-0.015296,0.236166,0.534901,0.154697,-5.287695
1773689901.977379,465482,-0.073148,-0.028707,-2.091743,-119.848068,-0.021362,0.012134,-0.510819,0.435346,-0.243056,-7.435182
1773689901.987447,465484,-0.073435,-0.028529,-2.226388,-127.562611,-0.025165,0.011846,-0.176070,-0.112980,-0.255832,0.627252
1773689902.019779,465488,-0.073905,-0.028753,-2.534247,-145.201680,-0.009915,-0.000567,-0.196742,-0.803618,-0.038662,8.572666
1773689902.039907,465489,-0.074047,-0.028685,-2.668285,-152.881473,-0.022250,-0.022002,-0.219100,-0.535172,0.157143,5.160457
1773689902.049958,465491,-0.074347,-0.029033,-2.931592,-167.967871,-0.022476,-0.024722,0.118030,-0.333774,0.186086,4.300978
1773689902.070084,465493,-0.074502,-0.029129,-3.258998,-186.726846,-0.014438,-0.033983,-0.216293,0.240237,0.329928,-3.973176
1773689902.080148,465495,-0.074681,-0.029618,-3.669729,-210.259977,-0.019713,-0.028041,-0.389373,0.845786,0.233982,-11.741752
1773689902.100273,465497,-0.075155,-0.029356,-4.119718,-236.042450,-0.022126,-0.000744,-0.318774,1.257327,-0.091179,-15.890449
1773689902.110334,465498,-0.075370,-0.029433,-4.363320,-249.999826,-0.026333,0.011408,-0.385666,0.958415,-0.249712,-12.650662
1773689902.120397,465499,-0.075685,-0.029126,-4.555640,-261.018950,-0.029887,0.018542,-0.340975,0.326254,-0.345751,-5.107647
1773689902.140523,465501,-0.076231,-0.029233,-5.022358,-287.759903,-0.036261,0.009704,0.106036,-0.043805,-0.269998,1.162657
1773689902.150585,465503,-0.076642,-0.029060,-5.181022,-296.850702,-0.033067,0.011252,0.435002,-0.001301,-0.271385,2.071976
1773689902.160647,465504,-0.076897,-0.029006,-5.311311,-304.315699,-0.027507,0.009678,0.488991,0.023842,-0.228302,1.955275
1773689902.170710,465506,-0.077196,-0.028865,-5.441463,-311.772846,-0.023226,0.011732,0.554220,-0.170587,-0.232041,4.391006
1773689902.190833,465508,-0.077403,-0.028722,-5.473255,-313.594436,-0.006889,-0.006780,0.171528,-0.330614,0.047961,4.482782
1773689902.210956,465510,-0.077473,-0.029138,-5.612654,-321.581404,-0.016323,-0.001574,0.065202,0.277590,-0.051627,-2.843625
1773689902.221023,465512,-0.077702,-0.029057,-5.699537,-326.559411,-0.012977,0.001316,0.449988,-0.388004,-0.069650,6.299340
1773689902.231084,465513,-0.077734,-0.029111,-5.720932,-327.785239,-0.007267,-0.009375,0.190631,-0.542288,0.075070,6.908509
1773689902.241147,465514,-0.077848,-0.029246,-5.782673,-331.322769,-0.009142,-0.009595,-0.007831,-0.200216,0.069348,2.198382
1773689902.261270,465516,-0.077944,-0.029285,-5.793963,-331.969630,-0.002116,-0.020802,0.266355,-0.439676,0.224933,6.018343
1773689902.271331,465518,-0.077952,-0.029590,-5.832518,-334.178655,0.000147,-0.024636,0.034087,0.225915,0.276865,-2.435849
1773689902.291457,465519,-0.077911,-0.029860,-5.846580,-334.984357,-0.006851,0.004347,-0.488163,0.248286,-0.078031,-4.860430
1773689902.301519,465521,-0.078025,-0.029727,-5.830612,-334.069477,-0.012470,0.000850,-0.217604,-0.493056,-0.062680,4.592013
1773689902.311582,465523,-0.078162,-0.029843,-5.863022,-335.926430,-0.011230,-0.005577,0.001959,-0.074069,0.014392,0.844709
1773689902.331706,465524,-0.078291,-0.029715,-5.878730,-336.826417,-0.016070,0.015651,-0.048681,0.421882,-0.242827,-4.873509
1773689902.351828,465527,-0.078809,-0.029213,-5.921274,-339.264000,-0.013190,0.011405,0.275801,-0.978988,-0.181778,12.098416
1773689902.361892,465528,-0.078878,-0.029167,-5.915376,-338.926105,-0.009746,-0.002313,0.472798,-1.447148,-0.014396,18.079665
1773689902.371953,465530,-0.079005,-0.029260,-5.924839,-339.468292,-0.003676,-0.017718,0.453630,-0.799636,0.182065,10.750698
1773689902.382009,465531,-0.078953,-0.029523,-5.932341,-339.898094,-0.000619,-0.018407,-0.486845,0.340733,0.201964,-5.844231
1773689902.392071,465532,-0.079018,-0.029630,-5.954795,-341.184620,-0.013479,-0.010859,-0.719812,0.618434,0.064398,-9.876066
1773689902.402139,465534,-0.079224,-0.029742,-5.997422,-343.626962,-0.015102,-0.005959,0.135072,0.406730,0.003205,-3.948334
1773689902.412202,465535,-0.079322,-0.029750,-6.016640,-344.728068,-0.010763,-0.002670,0.366353,-0.099140,-0.015107,2.605098
1773689902.432326,465537,-0.079580,-0.029877,-6.078158,-348.252822,-0.006000,-0.021810,0.290916,-0.156606,0.215396,2.884203
1773689902.442385,465539,-0.079606,-0.030175,-6.069859,-347.777287,-0.002801,-0.019391,-0.038994,1.090453,0.201320,-12.188544
1773689902.462507,465540,-0.079672,-0.030156,-6.064242,-347.455466,-0.017957,0.036764,-0.453556,1.190406,-0.478233,-14.906284
1773689902.472569,465542,-0.079927,-0.029606,-6.034786,-345.767785,-0.021013,0.040690,-0.005039,-0.292052,-0.533300,3.238978
1773689902.492693,465544,-0.080177,-0.029350,-6.020768,-344.964623,-0.009093,0.007354,0.472250,-1.319758,-0.117491,16.443944
1773689902.512817,465546,-0.080293,-0.029310,-6.028100,-345.384707,-0.002006,-0.012428,0.174449,-0.352796,0.128534,4.563823
1773689902.522879,465548,-0.080294,-0.029507,-6.012673,-344.500769,-0.001145,-0.012807,0.157951,-0.324718,0.135910,4.179405
1773689902.542999,465550,-0.080358,-0.029490,-6.019117,-344.870023,0.004944,-0.030888,-0.164088,0.695325,0.358658,-8.317722
1773689902.553062,465551,-0.080267,-0.029961,-6.047961,-346.522624,0.000944,-0.015869,-0.654575,2.258653,0.177377,-27.401058
1773689902.563124,465553,-0.080339,-0.029809,-6.030106,-345.499630,-0.008228,0.014566,-0.522731,1.791082,-0.192768,-21.710905
1773689902.583251,465555,-0.080549,-0.029535,-6.023483,-345.120155,-0.003093,0.000949,0.531572,-0.862596,-0.022799,11.577696
1773689902.593312,465556,-0.080543,-0.029589,-6.035398,-345.802851,0.003645,-0.008665,0.203038,-0.742701,0.109441,8.938259
1773689902.603373,465557,-0.080476,-0.029709,-6.030233,-345.506904,0.000992,-0.013995,-0.490454,-0.068569,0.157057,-1.241824
1773689902.613435,465559,-0.080523,-0.029871,-6.080282,-348.374491,-0.006225,-0.010044,-0.359904,0.641696,0.084440,-8.475069
1773689902.623495,465560,-0.080601,-0.029911,-6.105868,-349.840493,-0.006251,-0.001084,-0.008481,0.792690,-0.013474,-8.683742
1773689902.643618,465562,-0.080667,-0.029814,-6.104512,-349.762776,-0.006657,0.010924,0.134311,-0.368112,-0.145985,4.563937
1773689902.653682,465564,-0.080751,-0.029674,-6.098607,-349.424447,-0.004528,0.002363,0.278636,-0.848335,-0.043940,10.374840
1773689902.663743,465565,-0.080758,-0.029767,-6.106117,-349.854729,-0.001050,-0.006148,0.050580,-0.073942,0.062806,1.008198
1773689902.673804,465566,-0.080772,-0.029797,-6.108480,-349.990132,-0.003510,0.000876,-0.060881,0.292202,-0.023653,-3.429259
1773689902.683866,465567,-0.080829,-0.029749,-6.111848,-350.183068,-0.002275,-0.000269,0.143339,-0.153728,-0.006191,2.251015
1773689902.693930,465568,-0.080818,-0.029803,-6.106401,-349.871015,-0.000625,-0.002218,-0.089397,-0.016761,0.021653,-0.176734
1773689902.703990,465569,-0.080842,-0.029794,-6.107938,-349.959072,-0.004072,-0.000608,-0.160303,-0.082267,-0.009725,0.251493
1773689902.714052,465571,-0.080900,-0.029815,-6.109865,-350.069454,-0.003850,-0.003875,0.081043,-0.133682,0.026726,1.780631
1773689902.734175,465573,-0.080899,-0.029964,-6.124388,-350.901565,0.000155,0.001122,0.357991,0.198216,-0.011574,-0.722858
1773689902.754300,465575,-0.080894,-0.029770,-6.115424,-350.387962,0.010559,0.004103,0.461579,-0.710140,-0.002362,9.601381
1773689902.764361,465577,-0.080736,-0.029757,-6.096104,-349.281050,0.014924,-0.007358,0.142096,-0.564621,0.140223,6.740814
1773689902.784484,465579,-0.080467,-0.030254,-6.112447,-350.217419,0.006039,0.004406,0.086372,0.831460,-0.023245,-8.712145
1773689902.794547,465580,-0.080443,-0.030063,-6.101280,-349.577569,0.009565,0.014015,0.194077,0.053123,-0.113879,0.198115
1773689902.804608,465582,-0.080275,-0.029972,-6.090978,-348.987318,0.009946,0.005478,-0.312908,-0.425605,-0.019297,3.359632
1773689902.814676,465583,-0.080243,-0.029953,-6.097117,-349.339043,0.003262,0.005454,-0.209382,-0.164685,-0.046337,0.941670
1773689902.834798,465585,-0.080173,-0.029701,-6.083645,-348.567205,0.017327,-0.004385,0.612443,-0.807966,0.118491,11.413044
1773689902.844859,465587,-0.079929,-0.029830,-6.058244,-347.111823,0.023053,-0.014118,0.177132,-0.474668,0.249521,5.996865
1773689902.864981,465590,-0.079513,-0.030165,-6.081351,-348.435757,0.010839,-0.003837,-0.346065,0.741823,0.087391,-9.564330
