timestamp_s,frame,gripper_x_m,gripper_y_m,gripper_z_m,gripper_qx,gripper_qy,gripper_qz,gripper_qw,probe_x_m,probe_y_m,probe_z_m,probe_qx,probe_qy,probe_qz,probe_qw
1773689900.055370,465252,0.027798,-0.914269,0.068907,-0.020628,-0.017933,-0.012245,-0.999551,0.099229,-0.946627,0.114400,0.005659,0.993676,0.011387,0.111562
1773689900.065431,465253,0.027794,-0.914276,0.068903,-0.020566,-0.018047,-0.012311,-0.999550,0.099440,-0.946590,0.113741,0.006369,0.994239,0.013285,0.106170
1773689900.085554,465256,0.027773,-0.914282,0.068911,-0.020587,-0.018015,-0.012005,-0.999554,0.100026,-0.946492,0.111813,0.003680,0.995645,0.020495,0.090867
1773689900.105682,465258,0.027775,-0.914290,0.068892,-0.020505,-0.017941,-0.012177,-0.999555,0.100385,-0.946363,0.110512,0.000624,0.996346,0.028459,0.080531
1773689900.115745,465259,0.027786,-0.914309,0.068906,-0.020492,-0.017922,-0.012345,-0.999553,0.100585,-0.946324,0.109865,-0.000511,0.996765,0.029755,0.074657
1773689900.135870,465261,0.027794,-0.914301,0.068936,-0.020308,-0.017885,-0.012265,-0.999559,0.100993,-0.946353,0.108544,-0.000034,0.997408,0.033762,0.063545
1773689900.155994,465264,0.027822,-0.914305,0.068916,-0.020165,-0.017761,-0.012488,-0.999561,0.101628,-0.946658,0.106490,0.000004,0.997971,0.042477,0.047428
1773689900.176120,465266,0.027836,-0.914295,0.068921,-0.020239,-0.017744,-0.012629,-0.999558,0.102025,-0.946835,0.105185,0.000079,0.998297,0.044974,0.037150
1773689900.186185,465268,0.027855,-0.914259,0.068945,-0.020288,-0.017752,-0.012778,-0.999555,0.102382,-0.946986,0.103931,-0.000473,0.998510,0.047241,0.027309
1773689900.196246,465269,0.027864,-0.914245,0.068941,-0.020132,-0.017642,-0.012667,-0.999561,0.102545,-0.947060,0.103292,-0.000037,0.998511,0.049543,0.022850
1773689900.216371,465271,0.027874,-0.914249,0.068922,-0.020222,-0.017524,-0.012824,-0.999560,0.102837,-0.947228,0.102067,0.000242,0.998505,0.052955,0.013538
1773689900.226434,465273,0.027888,-0.914237,0.068922,-0.020177,-0.017423,-0.012978,-0.999560,0.103102,-0.947423,0.100942,0.001940,0.998309,0.057835,0.005438
1773689900.246563,465274,0.027894,-0.914223,0.068937,-0.020401,-0.017368,-0.013033,-0.999556,0.103219,-0.947534,0.100438,0.001903,0.998431,0.055926,0.001842
1773689900.256626,465276,0.027911,-0.914213,0.068959,-0.020208,-0.017343,-0.013219,-0.999558,0.103416,-0.947612,0.099525,0.003641,0.998279,0.058383,-0.004190
1773689900.276750,465278,0.027917,-0.914203,0.068965,-0.020319,-0.017416,-0.013418,-0.999552,0.103570,-0.947653,0.098666,0.004524,0.998246,0.058112,-0.010410
1773689900.296874,465280,0.027921,-0.914220,0.068980,-0.020270,-0.017480,-0.013468,-0.999551,0.103699,-0.947613,0.097714,0.005313,0.998016,0.060397,-0.016974
1773689900.306938,465282,0.027921,-0.914231,0.068981,-0.020172,-0.017560,-0.013472,-0.999552,0.103817,-0.947537,0.096619,0.003865,0.997480,0.065919,-0.025946
1773689900.317002,465283,0.027918,-0.914253,0.068975,-0.020220,-0.017511,-0.013397,-0.999552,0.103880,-0.947472,0.095991,0.003271,0.997157,0.068745,-0.030697
1773689900.327061,465285,0.027909,-0.914249,0.068951,-0.020187,-0.017558,-0.013328,-0.999553,0.103974,-0.947367,0.094613,-0.000342,0.996236,0.075736,-0.042173
1773689900.347187,465287,0.027884,-0.914260,0.068948,-0.020320,-0.017601,-0.013081,-0.999553,0.104029,-0.947282,0.093172,-0.001883,0.994861,0.085446,-0.054286
1773689900.367310,465289,0.027867,-0.914277,0.068936,-0.020263,-0.017570,-0.012722,-0.999559,0.104083,-0.947270,0.091710,-0.004018,0.993643,0.091534,-0.065418
1773689900.377372,465290,0.027865,-0.914287,0.068927,-0.020216,-0.017613,-0.012892,-0.999557,0.104119,-0.947305,0.091017,-0.004346,0.992908,0.095015,-0.071322
1773689900.397498,465293,0.027879,-0.914290,0.068933,-0.020404,-0.017521,-0.013061,-0.999553,0.104237,-0.947465,0.088913,-0.001716,0.990799,0.103501,-0.087191
1773689900.407560,465294,0.027886,-0.914281,0.068947,-0.020687,-0.017524,-0.013130,-0.999546,0.104273,-0.947504,0.088221,-0.000466,0.989953,0.107557,-0.091788
1773689900.427686,465296,0.027911,-0.914263,0.068981,-0.020735,-0.017616,-0.013610,-0.999537,0.104330,-0.947635,0.086758,0.001419,0.988250,0.112725,-0.103210
1773689900.437755,465297,0.027919,-0.914252,0.068989,-0.020622,-0.017590,-0.013632,-0.999540,0.104351,-0.947683,0.085954,0.003279,0.987467,0.114500,-0.108572
1773689900.447818,465299,0.027935,-0.914247,0.068989,-0.020678,-0.017586,-0.013946,-0.999534,0.104333,-0.947823,0.084290,0.004714,0.985460,0.119589,-0.120605
1773689900.457879,465300,0.027937,-0.914254,0.068978,-0.020742,-0.017494,-0.013937,-0.999535,0.104307,-0.947898,0.083476,0.007498,0.984159,0.123664,-0.126819
1773689900.478004,465302,0.027935,-0.914250,0.068981,-0.020788,-0.017482,-0.013825,-0.999535,0.104207,-0.948037,0.081905,0.006760,0.982004,0.128508,-0.138237
1773689900.488070,465304,0.027930,-0.914251,0.068992,-0.021018,-0.017474,-0.013969,-0.999529,0.104085,-0.948188,0.080358,0.006005,0.980151,0.130173,-0.149412
1773689900.508195,465307,0.027923,-0.914272,0.068957,-0.020985,-0.017338,-0.013736,-0.999535,0.103828,-0.948465,0.077917,0.012606,0.975871,0.140426,-0.166726
1773689900.528320,465308,0.027927,-0.914262,0.068965,-0.020745,-0.017279,-0.013686,-0.999542,0.103731,-0.948552,0.077106,0.013931,0.974821,0.140011,-0.172994
1773689900.538381,465309,0.027934,-0.914269,0.068982,-0.021097,-0.017387,-0.013967,-0.999529,0.103616,-0.948614,0.076308,0.013850,0.973227,0.144031,-0.178583
1773689900.548443,465311,0.027945,-0.914275,0.068981,-0.020915,-0.017356,-0.014186,-0.999530,0.103392,-0.948622,0.074721,0.014282,0.970488,0.148101,-0.189778
1773689900.558512,465312,0.027951,-0.914253,0.068972,-0.020928,-0.017273,-0.013907,-0.999535,0.103257,-0.948682,0.073933,0.014497,0.969019,0.149826,-0.195818
1773689900.568581,465314,0.027963,-0.914255,0.068983,-0.021075,-0.017389,-0.014178,-0.999526,0.102953,-0.948780,0.072324,0.015485,0.966353,0.151424,-0.207349
1773689900.578643,465315,0.027963,-0.914248,0.068997,-0.021036,-0.017442,-0.014322,-0.999524,0.102785,-0.948745,0.071592,0.016892,0.964579,0.154253,-0.213325
1773689900.588706,465316,0.027964,-0.914241,0.069000,-0.020844,-0.017438,-0.014475,-0.999526,0.102629,-0.948774,0.070907,0.015754,0.962912,0.157771,-0.218313
1773689900.608833,465318,0.027969,-0.914246,0.068987,-0.020762,-0.017394,-0.014393,-0.999530,0.102353,-0.948872,0.069668,0.019693,0.959803,0.163845,-0.227035
1773689900.618894,465319,0.027970,-0.914261,0.068977,-0.020957,-0.017290,-0.014529,-0.999525,0.102228,-0.948986,0.069095,0.022594,0.958308,0.166747,-0.230935
1773689900.639020,465322,0.027776,-0.914211,0.069193,-0.034391,-0.018066,-0.031881,-0.998736,0.101841,-0.949184,0.067585,0.023334,0.954210,0.172631,-0.243181
1773689900.649084,465323,0.027992,-0.914258,0.069011,-0.020774,-0.017191,-0.014861,-0.999526,0.101701,-0.949235,0.067087,0.023602,0.953116,0.173525,-0.246783
1773689900.669208,465325,0.027782,-0.914213,0.069209,-0.034263,-0.017999,-0.031875,-0.998742,0.101391,-0.949202,0.066045,0.027819,0.950113,0.178613,-0.254184
1773689900.689334,465328,0.027786,-0.914196,0.069229,-0.034294,-0.018110,-0.031849,-0.998740,0.100909,-0.949185,0.064527,0.030200,0.945697,0.184604,-0.265833
1773689900.699395,465329,0.027792,-0.914190,0.069238,-0.033984,-0.018241,-0.032042,-0.998742,0.100761,-0.949237,0.064073,0.029774,0.944574,0.185734,-0.269067
1773689900.709458,465330,0.027794,-0.914196,0.069232,-0.034090,-0.018263,-0.032105,-0.998736,0.100628,-0.949246,0.063620,0.029433,0.943407,0.187111,-0.272226
1773689900.719521,465332,0.028026,-0.914235,0.068988,-0.020545,-0.017296,-0.014869,-0.999529,0.100384,-0.949343,0.062760,0.030378,0.941473,0.188199,-0.278005
1773689900.739647,465334,0.027825,-0.914175,0.069193,-0.033696,-0.018150,-0.032096,-0.998752,0.100162,-0.949475,0.062037,0.032552,0.939793,0.188744,-0.283029
1773689900.759771,465336,0.027836,-0.914162,0.069206,-0.033841,-0.018260,-0.032321,-0.998738,0.099921,-0.949478,0.061340,0.033522,0.938237,0.189250,-0.287701
1773689900.769834,465338,0.027837,-0.914192,0.069147,-0.033672,-0.018098,-0.032169,-0.998751,0.099639,-0.949558,0.060466,0.036672,0.936264,0.190771,-0.292696
1773689900.789957,465339,0.027835,-0.914182,0.069131,-0.033628,-0.018100,-0.032176,-0.998752,0.099486,-0.949600,0.060034,0.036984,0.935495,0.190354,-0.295374
1773689900.800019,465341,0.028048,-0.914244,0.068969,-0.020394,-0.017189,-0.015025,-0.999531,0.099204,-0.949747,0.059294,0.038637,0.933911,0.189413,-0.300734
1773689900.820144,465344,0.027850,-0.914173,0.069174,-0.033661,-0.018071,-0.032227,-0.998750,0.098740,-0.949767,0.058113,0.038653,0.931666,0.187796,-0.308606
1773689900.840267,465346,0.027853,-0.914172,0.069181,-0.033722,-0.018126,-0.032388,-0.998742,0.098368,-0.949796,0.057253,0.041978,0.929800,0.187098,-0.314173
1773689900.850330,465347,0.027855,-0.914180,0.069202,-0.033808,-0.018168,-0.032278,-0.998742,0.098171,-0.949778,0.056844,0.043774,0.928670,0.187794,-0.316844
1773689900.870455,465349,0.027850,-0.914172,0.069221,-0.033647,-0.018200,-0.032064,-0.998753,0.097750,-0.949811,0.055995,0.044641,0.926769,0.187018,-0.322694
1773689900.880516,465350,0.027841,-0.914185,0.069208,-0.033986,-0.018371,-0.032503,-0.998725,0.097543,-0.949843,0.055576,0.046471,0.925506,0.187807,-0.325590
1773689900.890580,465352,0.027831,-0.914178,0.069172,-0.033671,-0.018337,-0.032198,-0.998746,0.097146,-0.949889,0.054713,0.045130,0.923942,0.185879,-0.331276
1773689900.910704,465354,0.027832,-0.914173,0.069177,-0.033515,-0.018254,-0.031910,-0.998762,0.096744,-0.949899,0.053908,0.046382,0.922012,0.185295,-0.336762
1773689900.920767,465355,0.027823,-0.914179,0.069190,-0.033959,-0.018309,-0.032247,-0.998735,0.096535,-0.949899,0.053492,0.046791,0.921023,0.184962,-0.339584
1773689900.930830,465357,0.027823,-0.914181,0.069176,-0.033531,-0.018234,-0.031920,-0.998761,0.096090,-0.949903,0.052645,0.048554,0.918441,0.187204,-0.345055
1773689900.961021,465360,0.028024,-0.914271,0.068967,-0.020161,-0.017403,-0.014787,-0.999536,0.095441,-0.949903,0.051534,0.050692,0.915139,0.187436,-0.353297
1773689900.971085,465362,0.027798,-0.914218,0.069181,-0.033534,-0.018523,-0.032111,-0.998750,0.095119,-0.949891,0.051021,0.050167,0.913126,0.189550,-0.357429
1773689900.981146,465363,0.027803,-0.914221,0.069170,-0.033240,-0.018419,-0.031535,-0.998780,0.095016,-0.949883,0.050827,0.050945,0.912557,0.189635,-0.358723
1773689901.001270,465365,0.028012,-0.914286,0.068947,-0.020189,-0.017557,-0.014632,-0.999535,0.094885,-0.949927,0.050546,0.051908,0.912047,0.188797,-0.360322
1773689901.011333,465367,0.027794,-0.914231,0.069181,-0.033713,-0.018404,-0.031854,-0.998754,0.094664,-0.949954,0.050200,0.053136,0.910946,0.189036,-0.362793
1773689901.031457,465369,0.027798,-0.914219,0.069198,-0.033645,-0.018488,-0.032085,-0.998748,0.094288,-0.949993,0.049621,0.054237,0.908825,0.190489,-0.367164
1773689901.041520,465370,0.027800,-0.914215,0.069181,-0.033294,-0.018382,-0.031875,-0.998768,0.094068,-0.950011,0.049251,0.054884,0.907261,0.192238,-0.370013
1773689901.061644,465372,0.028019,-0.914287,0.068966,-0.020048,-0.017327,-0.014646,-0.999542,0.093547,-0.950038,0.048365,0.054257,0.904111,0.194962,-0.376337
1773689901.071711,465373,0.027811,-0.914242,0.069173,-0.033432,-0.018155,-0.031691,-0.998774,0.093246,-0.950039,0.047874,0.056204,0.902740,0.193792,-0.379930
1773689901.091837,465376,0.027815,-0.914232,0.069206,-0.033745,-0.018071,-0.031829,-0.998760,0.092193,-0.950128,0.046293,0.061408,0.896619,0.197782,-0.391390
1773689901.101898,465377,0.027828,-0.914216,0.069186,-0.033471,-0.018094,-0.031909,-0.998766,0.091854,-0.950172,0.045757,0.062866,0.895028,0.197587,-0.394883
1773689901.111963,465379,0.027840,-0.914235,0.069203,-0.033686,-0.017948,-0.031985,-0.998759,0.091082,-0.950257,0.044629,0.064423,0.890723,0.199928,-0.403101
1773689901.132087,465381,0.027859,-0.914232,0.069232,-0.033592,-0.017809,-0.031879,-0.998768,0.090430,-0.950386,0.043735,0.066161,0.887830,0.199547,-0.409343
1773689901.152213,465383,0.027884,-0.914242,0.069192,-0.033383,-0.017714,-0.032052,-0.998772,0.089866,-0.950392,0.042894,0.068850,0.885276,0.198040,-0.415123
1773689901.162275,465384,0.027883,-0.914247,0.069190,-0.033485,-0.017623,-0.032103,-0.998768,0.089631,-0.950436,0.042584,0.071202,0.884512,0.196707,-0.416983
1773689901.172337,465385,0.027884,-0.914241,0.069193,-0.033558,-0.017623,-0.031935,-0.998771,0.089471,-0.950476,0.042375,0.071106,0.883925,0.195927,-0.418608
1773689901.192460,465388,0.027901,-0.914234,0.069201,-0.033472,-0.017557,-0.032312,-0.998763,0.089203,-0.950632,0.041994,0.069919,0.882967,0.196274,-0.420662
1773689901.202521,465390,0.027909,-0.914228,0.069187,-0.033263,-0.017280,-0.031860,-0.998789,0.089181,-0.950657,0.041920,0.069748,0.883043,0.195581,-0.420855
1773689901.212588,465391,0.027913,-0.914231,0.069182,-0.033210,-0.017342,-0.032118,-0.998782,0.089265,-0.950685,0.042000,0.069811,0.883495,0.194753,-0.420279
1773689901.232713,465393,0.027928,-0.914220,0.069189,-0.033341,-0.017334,-0.032166,-0.998776,0.089594,-0.950710,0.042368,0.071804,0.884872,0.192828,-0.417927
1773689901.252841,465395,0.027930,-0.914205,0.069203,-0.033172,-0.017307,-0.031951,-0.998789,0.090147,-0.950852,0.043035,0.069976,0.887039,0.194321,-0.412923
1773689901.262910,465397,0.027930,-0.914207,0.069172,-0.033580,-0.017525,-0.032897,-0.998741,0.090906,-0.951161,0.043930,0.070488,0.890285,0.194231,-0.405829
1773689901.283034,465399,0.027928,-0.914195,0.069149,-0.033400,-0.017499,-0.032503,-0.998760,0.091761,-0.951290,0.045000,0.070916,0.893086,0.197956,-0.397721
1773689901.303158,465401,0.027910,-0.914198,0.069170,-0.033424,-0.017588,-0.032086,-0.998771,0.092542,-0.951465,0.046154,0.071211,0.896767,0.197239,-0.389659
1773689901.313224,465402,0.027892,-0.914196,0.069152,-0.033365,-0.017677,-0.032114,-0.998771,0.092901,-0.951424,0.046694,0.069819,0.898028,0.198921,-0.386136
1773689901.323285,465404,0.028087,-0.914278,0.068911,-0.019777,-0.016702,-0.014340,-0.999562,0.093578,-0.951334,0.047722,0.066786,0.901433,0.198221,-0.379035
1773689901.333349,465405,0.027863,-0.914227,0.069113,-0.033267,-0.017775,-0.032128,-0.998772,0.093934,-0.951347,0.048297,0.065325,0.902931,0.199289,-0.375143
1773689901.343411,465406,0.027847,-0.914229,0.069133,-0.033116,-0.017862,-0.031873,-0.998783,0.094220,-0.951307,0.048821,0.064049,0.904226,0.199815,-0.371950
1773689901.353474,465408,0.027819,-0.914241,0.069125,-0.033029,-0.017959,-0.031767,-0.998788,0.094813,-0.951237,0.049835,0.063769,0.907765,0.197992,-0.364274
1773689901.373599,465410,0.028021,-0.914317,0.068910,-0.019886,-0.017102,-0.014374,-0.999553,0.095441,-0.951030,0.050917,0.058187,0.910937,0.197347,-0.357578
1773689901.393725,465412,0.028014,-0.914300,0.068960,-0.019974,-0.017378,-0.014593,-0.999543,0.096075,-0.950920,0.052116,0.057616,0.915353,0.192713,-0.348814
1773689901.403786,465414,0.028032,-0.914284,0.068978,-0.020042,-0.017243,-0.014446,-0.999546,0.096834,-0.950703,0.053508,0.053776,0.919499,0.190852,-0.339419
1773689901.423914,465416,0.027807,-0.914243,0.069135,-0.033278,-0.018214,-0.031585,-0.998781,0.097541,-0.950605,0.054863,0.049083,0.924373,0.185947,-0.329469
1773689901.433974,465417,0.027809,-0.914245,0.069128,-0.033287,-0.018329,-0.031573,-0.998779,0.097898,-0.950592,0.055587,0.050030,0.926230,0.185824,-0.324137
1773689901.444041,465418,0.028015,-0.914279,0.068954,-0.020211,-0.017369,-0.014641,-0.999538,0.098270,-0.950635,0.056349,0.050615,0.928094,0.185741,-0.318715
1773689901.454104,465419,0.028001,-0.914267,0.068957,-0.020327,-0.017374,-0.014323,-0.999540,0.098565,-0.950518,0.057061,0.046377,0.930193,0.184086,-0.314171
1773689901.464169,465421,0.027965,-0.914281,0.068882,-0.020314,-0.017534,-0.014143,-0.999540,0.099109,-0.950471,0.058331,0.043269,0.934021,0.181374,-0.304689
1773689901.474234,465422,0.027949,-0.914294,0.068862,-0.020147,-0.017491,-0.013943,-0.999547,0.099396,-0.950432,0.059071,0.043818,0.936103,0.179168,-0.299483
1773689901.494358,465424,0.027910,-0.914306,0.068907,-0.020662,-0.017596,-0.013626,-0.999539,0.099993,-0.950249,0.060743,0.040355,0.940520,0.176246,-0.287630
1773689901.504420,465426,0.027906,-0.914296,0.068907,-0.020844,-0.017541,-0.013568,-0.999537,0.100668,-0.950067,0.062617,0.034558,0.945919,0.169719,-0.274297
1773689901.524545,465428,0.027902,-0.914295,0.068907,-0.020873,-0.017605,-0.013608,-0.999534,0.101308,-0.949920,0.064540,0.034701,0.951248,0.162336,-0.259942
1773689901.544671,465430,0.027904,-0.914281,0.068976,-0.020901,-0.017758,-0.013865,-0.999528,0.101938,-0.949931,0.066613,0.029360,0.956106,0.157285,-0.245482
1773689901.554735,465431,0.027914,-0.914275,0.068960,-0.021000,-0.017645,-0.013662,-0.999530,0.102239,-0.949961,0.067570,0.029387,0.958089,0.155951,-0.238499
1773689901.574863,465434,0.027926,-0.914244,0.068931,-0.020882,-0.017526,-0.013643,-0.999535,0.102954,-0.949820,0.070204,0.025400,0.963120,0.152943,-0.219916
1773689901.594988,465436,0.027923,-0.914245,0.068941,-0.020957,-0.017588,-0.013731,-0.999531,0.103283,-0.949686,0.071789,0.023088,0.966415,0.147594,-0.209104
1773689901.605050,465438,0.027914,-0.914267,0.068938,-0.021043,-0.017503,-0.013616,-0.999533,0.103551,-0.949427,0.073290,0.020763,0.968894,0.147084,-0.197938
1773689901.615114,465439,0.027906,-0.914276,0.068932,-0.020915,-0.017535,-0.013512,-0.999536,0.103683,-0.949387,0.074078,0.020446,0.970196,0.146093,-0.192243
1773689901.625175,465440,0.027901,-0.914277,0.068920,-0.021041,-0.017424,-0.013376,-0.999537,0.103816,-0.949354,0.074852,0.020498,0.971920,0.142847,-0.185866
1773689901.635241,465441,0.027901,-0.914283,0.068899,-0.020920,-0.017356,-0.013330,-0.999542,0.103951,-0.949342,0.075653,0.020051,0.973561,0.138876,-0.180251
1773689901.645300,465442,0.027898,-0.914287,0.068901,-0.020874,-0.017475,-0.013382,-0.999540,0.104069,-0.949330,0.076468,0.018819,0.975010,0.136746,-0.174072
1773689901.665426,465444,0.027886,-0.914298,0.068944,-0.020904,-0.017511,-0.013398,-0.999538,0.104242,-0.949204,0.078051,0.015599,0.977286,0.133942,-0.163488
1773689901.675490,465446,0.027886,-0.914302,0.068941,-0.020809,-0.017580,-0.013336,-0.999540,0.104372,-0.949011,0.079452,0.013877,0.979667,0.128803,-0.153197
1773689901.685555,465447,0.027888,-0.914313,0.068913,-0.020947,-0.017503,-0.013202,-0.999540,0.104433,-0.948960,0.080097,0.013316,0.980879,0.125775,-0.147920
1773689901.695618,465448,0.027890,-0.914322,0.068905,-0.020871,-0.017551,-0.013068,-0.999543,0.104475,-0.948867,0.080715,0.013735,0.981907,0.123605,-0.142802
1773689901.705679,465449,0.027886,-0.914319,0.068917,-0.020913,-0.017606,-0.013181,-0.999539,0.104499,-0.948758,0.081356,0.014946,0.982727,0.122072,-0.138284
1773689901.715743,465451,0.027872,-0.914321,0.068921,-0.020894,-0.017622,-0.012974,-0.999542,0.104527,-0.948649,0.082572,0.012882,0.984431,0.118736,-0.128966
1773689901.725803,465452,0.027865,-0.914314,0.068906,-0.020914,-0.017642,-0.012925,-0.999542,0.104536,-0.948538,0.083190,0.012789,0.985334,0.116176,-0.124324
1773689901.745928,465455,0.027857,-0.914299,0.068913,-0.020556,-0.017575,-0.012744,-0.999553,0.104519,-0.948258,0.084869,0.009173,0.987943,0.106916,-0.111593
1773689901.766053,465457,0.027841,-0.914288,0.068913,-0.020527,-0.017616,-0.012693,-0.999554,0.104478,-0.948149,0.085773,0.007793,0.989115,0.103130,-0.104665
1773689901.786180,465459,0.027835,-0.914291,0.068917,-0.020555,-0.017618,-0.012781,-0.999552,0.104456,-0.948042,0.086468,0.006206,0.989998,0.100055,-0.099266
1773689901.796244,465460,0.027834,-0.914284,0.068937,-0.020432,-0.017670,-0.012716,-0.999554,0.104442,-0.948002,0.086798,0.004925,0.990395,0.098222,-0.097186
1773689901.816367,465463,0.027842,-0.914297,0.068953,-0.020404,-0.017692,-0.012769,-0.999554,0.104424,-0.947867,0.087692,0.004502,0.991227,0.095956,-0.090780
1773689901.826431,465464,0.027843,-0.914300,0.068942,-0.020537,-0.017708,-0.012965,-0.999548,0.104426,-0.947858,0.087988,0.004886,0.991678,0.093966,-0.087868
1773689901.836495,465466,0.027853,-0.914290,0.068921,-0.020320,-0.017697,-0.012747,-0.999556,0.104407,-0.947852,0.088601,0.002872,0.992497,0.089448,-0.083316
1773689901.856620,465468,0.027864,-0.914283,0.068915,-0.020484,-0.017652,-0.012801,-0.999552,0.104382,-0.947752,0.089241,0.001602,0.993119,0.086784,-0.078613
1773689901.866681,465469,0.027865,-0.914289,0.068910,-0.020226,-0.017670,-0.012945,-0.999555,0.104364,-0.947720,0.089546,0.002315,0.993465,0.085330,-0.075774
1773689901.876746,465470,0.027860,-0.914289,0.068892,-0.020499,-0.017664,-0.012787,-0.999552,0.104352,-0.947713,0.089814,0.002974,0.993715,0.084528,-0.073327
1773689901.886811,465471,0.027857,-0.914290,0.068876,-0.020297,-0.017591,-0.012743,-0.999558,0.104337,-0.947721,0.090066,0.003272,0.994050,0.082440,-0.071111
1773689901.906937,465473,0.027846,-0.914300,0.068874,-0.020406,-0.017646,-0.012785,-0.999554,0.104290,-0.947707,0.090547,0.001591,0.994403,0.081221,-0.067557
1773689901.917001,465475,0.027837,-0.914310,0.068884,-0.020416,-0.017585,-0.012628,-0.999557,0.104252,-0.947694,0.090992,0.000305,0.994676,0.080082,-0.064856
1773689901.937128,465477,0.027836,-0.914300,0.068895,-0.020227,-0.017595,-0.012590,-0.999561,0.104208,-0.947628,0.091440,0.000646,0.994805,0.081058,-0.061574
1773689901.947189,465479,0.027844,-0.914292,0.068926,-0.020205,-0.017611,-0.012600,-0.999561,0.104170,-0.947587,0.091993,0.000533,0.995256,0.078919,-0.056897
1773689901.957252,465480,0.027850,-0.914289,0.068941,-0.020372,-0.017719,-0.012845,-0.999553,0.104146,-0.947550,0.092297,-0.000195,0.995594,0.076139,-0.054730
1773689901.977379,465482,0.027862,-0.914276,0.068943,-0.020197,-0.017712,-0.012846,-0.999557,0.104084,-0.947428,0.092927,-0.000388,0.995940,0.074538,-0.050482
1773689901.987447,465484,0.027860,-0.914280,0.068927,-0.020170,-0.017707,-0.012733,-0.999559,0.103993,-0.947342,0.093571,0.000589,0.996308,0.073119,-0.044988
1773689902.019779,465488,0.027836,-0.914302,0.068886,-0.020188,-0.017654,-0.012637,-0.999560,0.103768,-0.947257,0.095010,0.000433,0.997184,0.067173,-0.033343
1773689902.039907,465489,0.027829,-0.914315,0.068884,-0.020143,-0.017659,-0.012664,-0.999561,0.103705,-0.947246,0.095440,0.000463,0.997274,0.067417,-0.029988
1773689902.049958,465491,0.027825,-0.914315,0.068879,-0.020090,-0.017628,-0.012476,-0.999565,0.103577,-0.947260,0.096334,0.000291,0.997812,0.062052,-0.022834
1773689902.070084,465493,0.027815,-0.914324,0.068880,-0.020066,-0.017635,-0.012392,-0.999566,0.103402,-0.947223,0.097298,-0.001344,0.997900,0.062791,-0.015834
1773689902.080148,465495,0.027807,-0.914328,0.068884,-0.019992,-0.017656,-0.012244,-0.999569,0.103194,-0.947218,0.098357,-0.003498,0.998199,0.059405,-0.007617
1773689902.100273,465497,0.027800,-0.914340,0.068875,-0.020063,-0.017689,-0.012125,-0.999569,0.102945,-0.947196,0.099566,-0.001604,0.998331,0.057713,0.001689
1773689902.110334,465498,0.027802,-0.914337,0.068875,-0.019926,-0.017783,-0.012234,-0.999569,0.102810,-0.947225,0.100240,-0.001410,0.998397,0.056165,0.006893
1773689902.120397,465499,0.027805,-0.914342,0.068885,-0.020001,-0.017774,-0.012291,-0.999566,0.102658,-0.947198,0.100975,0.000090,0.998330,0.056391,0.012534
1773689902.140523,465501,0.027818,-0.914324,0.068885,-0.019941,-0.017681,-0.012423,-0.999568,0.102293,-0.947216,0.102599,0.001215,0.998336,0.051895,0.025095
1773689902.150585,465503,0.027830,-0.914326,0.068879,-0.020220,-0.017627,-0.012533,-0.999562,0.101859,-0.947233,0.104297,0.000442,0.997777,0.055013,0.037621
1773689902.160647,465504,0.027832,-0.914329,0.068881,-0.020284,-0.017646,-0.012622,-0.999559,0.101613,-0.947185,0.105163,0.000766,0.997571,0.053813,0.044219
1773689902.170710,465506,0.027820,-0.914313,0.068882,-0.020277,-0.017714,-0.012569,-0.999558,0.101097,-0.946985,0.106672,-0.000066,0.997004,0.053950,0.055439
1773689902.190833,465508,0.027801,-0.914336,0.068873,-0.020290,-0.017677,-0.012532,-0.999559,0.100656,-0.946879,0.107822,-0.001661,0.996296,0.056634,0.064684
1773689902.210956,465510,0.027790,-0.914341,0.068878,-0.020396,-0.017775,-0.012310,-0.999558,0.100286,-0.946777,0.108680,-0.003375,0.996034,0.052611,0.071670
1773689902.221023,465512,0.027787,-0.914356,0.068886,-0.020215,-0.017828,-0.012282,-0.999561,0.100014,-0.946708,0.109369,-0.002173,0.995776,0.049796,0.077115
1773689902.231084,465513,0.027791,-0.914365,0.068874,-0.020429,-0.017842,-0.012435,-0.999555,0.099887,-0.946697,0.109672,-0.002678,0.995597,0.049630,0.079477
1773689902.241147,465514,0.027796,-0.914349,0.068881,-0.020364,-0.017890,-0.012689,-0.999552,0.099772,-0.946682,0.109975,-0.002358,0.995481,0.047128,0.082404
1773689902.261270,465516,0.027809,-0.914355,0.068877,-0.020400,-0.017841,-0.012470,-0.999555,0.099573,-0.946672,0.110513,-0.003141,0.995091,0.047648,0.086679
1773689902.271331,465518,0.027819,-0.914350,0.068877,-0.020371,-0.017869,-0.012532,-0.999554,0.099366,-0.946676,0.111052,-0.004653,0.994810,0.046408,0.090428
1773689902.291457,465519,0.027815,-0.914348,0.068859,-0.020369,-0.017862,-0.012471,-0.999555,0.099245,-0.946678,0.111328,-0.006378,0.994617,0.046115,0.092572
1773689902.301519,465521,0.027806,-0.914346,0.068845,-0.020446,-0.017823,-0.012452,-0.999555,0.098973,-0.946641,0.111884,-0.006987,0.994054,0.048270,0.097350
